iterations;evals;births;elapsed;all_size;firsts_size;lasts_size;geno_uni;sol_uni;fit_uni;best_fitness;seed;problem;solver_sigma;objective;best→fitness;genotype_size
30;930;930;137.1889;30;1;30;1.0;1.0;1.0;-0.011110827538240671;1;ea.p.v.steppy-HeD;es-0.02;maximize;-0.011110827538240671;256
35;1080;1080;159.6258;30;1;30;1.0;1.0;1.0;-0.011110827538240671;1;ea.p.v.steppy-HeD;es-0.02;maximize;-0.011110827538240671;256
40;1230;1230;181.0642;30;1;30;1.0;1.0;1.0;-0.014175744059784072;1;ea.p.v.steppy-HeD;es-0.02;maximize;-0.014175744059784072;256
45;1380;1380;202.9913;30;1;30;1.0;1.0;1.0;-0.014175744059784072;1;ea.p.v.steppy-HeD;es-0.02;maximize;-0.014175744059784072;256
0;30;30;4.3885;30;1;30;1.0;1.0;1.0;-0.0009526665201488112;2;ea.p.v.steppy-HeD;es-0.02;maximize;-0.0009526665201488112;256
5;180;180;26.9969;30;1;30;1.0;1.0;1.0;-0.0009526665201488112;2;ea.p.v.steppy-HeD;es-0.02;maximize;-0.0009526665201488112;256
10;330;330;49.9145;30;1;30;1.0;1.0;1.0;-0.0009526665201488112;2;ea.p.v.steppy-HeD;es-0.02;maximize;-0.0009526665201488112;256
15;480;480;71.2535;30;1;30;1.0;1.0;1.0;-0.0009526665201488112;2;ea.p.v.steppy-HeD;es-0.02;maximize;-0.0009526665201488112;256
20;630;630;93.0055;30;1;30;1.0;1.0;1.0;-0.017078581007311654;2;ea.p.v.steppy-HeD;es-0.02;maximize;-0.017078581007311654;256
25;780;780;114.9744;30;1;30;1.0;1.0;1.0;-0.041419903692369434;2;ea.p.v.steppy-HeD;es-0.02;maximize;-0.041419903692369434;256
30;930;930;137.7006;30;1;30;1.0;1.0;1.0;-0.041419903692369434;2;ea.p.v.steppy-HeD;es-0.02;maximize;-0.041419903692369434;256
35;1080;1080;159.5181;30;1;30;1.0;1.0;1.0;-0.041419903692369434;2;ea.p.v.steppy-HeD;es-0.02;maximize;-0.041419903692369434;256
40;1230;1230;181.5124;30;1;30;1.0;1.0;1.0;-0.041419903692369434;2;ea.p.v.steppy-HeD;es-0.02;maximize;-0.041419903692369434;256
45;1380;1380;202.9564;30;1;30;1.0;1.0;1.0;-0.041419903692369434;2;ea.p.v.steppy-HeD;es-0.02;maximize;-0.041419903692369434;256
0;30;30;4.5331;30;1;30;1.0;1.0;1.0;0.014662207631707542;3;ea.p.v.steppy-HeD;es-0.02;maximize;0.014662207631707542;256
5;180;180;27.4102;30;1;30;1.0;1.0;1.0;0.01132701255108389;3;ea.p.v.steppy-HeD;es-0.02;maximize;0.01132701255108389;256
10;330;330;49.0974;30;1;30;1.0;1.0;1.0;0.0019165900385825403;3;ea.p.v.steppy-HeD;es-0.02;maximize;0.0019165900385825403;256
15;480;480;70.9771;30;1;30;1.0;1.0;1.0;0.0019165900385825403;3;ea.p.v.steppy-HeD;es-0.02;maximize;0.0019165900385825403;256
20;630;630;93.175;30;1;30;1.0;1.0;1.0;0.00029071927580606174;3;ea.p.v.steppy-HeD;es-0.02;maximize;0.00029071927580606174;256
25;780;780;115.5261;30;1;30;1.0;1.0;1.0;-0.0006937248288137651;3;ea.p.v.steppy-HeD;es-0.02;maximize;-0.0006937248288137651;256
30;930;930;137.9772;30;1;30;1.0;1.0;1.0;-0.003771068427907191;3;ea.p.v.steppy-HeD;es-0.02;maximize;-0.003771068427907191;256
35;1080;1080;159.2624;30;1;30;1.0;1.0;1.0;-0.006192682616521298;3;ea.p.v.steppy-HeD;es-0.02;maximize;-0.006192682616521298;256
40;1230;1230;181.5973;30;1;30;1.0;1.0;1.0;-0.009226687470412494;3;ea.p.v.steppy-HeD;es-0.02;maximize;-0.009226687470412494;256
45;1380;1380;202.0329;30;1;30;1.0;1.0;1.0;-0.010636975014951429;3;ea.p.v.steppy-HeD;es-0.02;maximize;-0.010636975014951429;256
0;30;30;4.5605;30;1;30;1.0;1.0;1.0;0.015152640469918887;1;ea.p.v.steppy-HeD;es-0.25;maximize;0.015152640469918887;256
5;180;180;26.0601;30;1;30;1.0;1.0;1.0;-0.06129561832124919;1;ea.p.v.steppy-HeD;es-0.25;maximize;-0.06129561832124919;256
10;330;330;46.3375;30;1;30;1.0;1.0;1.0;-0.06129561832124919;1;ea.p.v.steppy-HeD;es-0.25;maximize;-0.06129561832124919;256
15;480;480;67.8555;30;1;30;1.0;1.0;1.0;-0.06129561832124919;1;ea.p.v.steppy-HeD;es-0.25;maximize;-0.06129561832124919;256
20;630;630;88.6903;30;1;30;1.0;1.0;1.0;-0.06129561832124919;1;ea.p.v.steppy-HeD;es-0.25;maximize;-0.06129561832124919;256
25;780;780;110.8039;30;1;30;1.0;1.0;1.0;-0.06928890308596927;1;ea.p.v.steppy-HeD;es-0.25;maximize;-0.06928890308596927;256
30;930;930;132.7354;30;1;30;1.0;1.0;1.0;-0.0847155116911582;1;ea.p.v.steppy-HeD;es-0.25;maximize;-0.0847155116911582;256
35;1080;1080;153.5956;30;1;30;1.0;1.0;1.0;-0.1262810861163707;1;ea.p.v.steppy-HeD;es-0.25;maximize;-0.1262810861163707;256
40;1230;1230;176.6046;30;1;30;1.0;1.0;1.0;-0.13014430403962202;1;ea.p.v.steppy-HeD;es-0.25;maximize;-0.13014430403962202;256
45;1380;1380;198.4615;30;1;30;1.0;1.0;1.0;-0.13588748561643768;1;ea.p.v.steppy-HeD;es-0.25;maximize;-0.13588748561643768;256
0;30;30;4.1066;30;1;30;1.0;1.0;1.0;-0.0009526665201488112;2;ea.p.v.steppy-HeD;es-0.25;maximize;-0.0009526665201488112;256
5;180;180;25.0519;30;1;30;1.0;1.0;1.0;-0.0054697274558972;2;ea.p.v.steppy-HeD;es-0.25;maximize;-0.0054697274558972;256
10;330;330;46.2717;30;1;30;1.0;1.0;1.0;-0.0054697274558972;2;ea.p.v.steppy-HeD;es-0.25;maximize;-0.0054697274558972;256
15;480;480;67.9995;30;1;30;1.0;1.0;1.0;-0.01280153233159247;2;ea.p.v.steppy-HeD;es-0.25;maximize;-0.01280153233159247;256
20;630;630;89.6305;30;1;30;1.0;1.0;1.0;-0.01280153233159247;2;ea.p.v.steppy-HeD;es-0.25;maximize;-0.01280153233159247;256
25;780;780;110.7018;30;1;30;1.0;1.0;1.0;-0.013370725760629773;2;ea.p.v.steppy-HeD;es-0.25;maximize;-0.013370725760629773;256
30;930;930;132.9324;30;1;30;1.0;1.0;1.0;-0.04290822540974079;2;ea.p.v.steppy-HeD;es-0.25;maximize;-0.04290822540974079;256
35;1080;1080;155.4898;30;1;30;1.0;1.0;1.0;-0.08065325484170369;2;ea.p.v.steppy-HeD;es-0.25;maximize;-0.08065325484170369;256
40;1230;1230;177.4132;30;1;30;1.0;1.0;1.0;-0.08065325484170369;2;ea.p.v.steppy-HeD;es-0.25;maximize;-0.08065325484170369;256
45;1380;1380;200.1397;30;1;30;1.0;1.0;1.0;-0.12663836227717398;2;ea.p.v.steppy-HeD;es-0.25;maximize;-0.12663836227717398;256
0;30;30;4.028;30;1;30;1.0;1.0;1.0;0.014662207631707542;3;ea.p.v.steppy-HeD;es-0.25;maximize;0.014662207631707542;256
5;180;180;25.3572;30;1;30;1.0;1.0;1.0;-0.007616082027644922;3;ea.p.v.steppy-HeD;es-0.25;maximize;-0.007616082027644922;256
10;330;330;46.5209;30;1;30;1.0;1.0;1.0;-0.0261432518088216;3;ea.p.v.steppy-HeD;es-0.25;maximize;-0.0261432518088216;256
15;480;480;68.5974;30;1;30;1.0;1.0;1.0;-0.027461177357608217;3;ea.p.v.steppy-HeD;es-0.25;maximize;-0.027461177357608217;256
20;630;630;90.6187;30;1;30;1.0;1.0;1.0;-0.027461177357608217;3;ea.p.v.steppy-HeD;es-0.25;maximize;-0.027461177357608217;256
25;780;780;111.5361;30;1;30;1.0;1.0;1.0;-0.037287578502480836;3;ea.p.v.steppy-HeD;es-0.25;maximize;-0.037287578502480836;256
30;930;930;134.1999;30;1;30;1.0;1.0;1.0;-0.037287578502480836;3;ea.p.v.steppy-HeD;es-0.25;maximize;-0.037287578502480836;256
35;1080;1080;156.2601;30;1;30;1.0;1.0;1.0;-0.054894607391646165;3;ea.p.v.steppy-HeD;es-0.25;maximize;-0.054894607391646165;256
40;1230;1230;178.0175;30;1;30;1.0;1.0;1.0;-0.054894607391646165;3;ea.p.v.steppy-HeD;es-0.25;maximize;-0.054894607391646165;256
45;1380;1380;201.5572;30;1;30;1.0;1.0;1.0;-0.054894607391646165;3;ea.p.v.steppy-HeD;es-0.25;maximize;-0.054894607391646165;256
0;30;30;4.2945;30;1;30;1.0;1.0;1.0;0.015152640469918887;1;ea.p.v.steppy-HeD;es-0.5;maximize;0.015152640469918887;256
5;180;180;25.7175;30;1;30;1.0;1.0;1.0;0.007300902204505928;1;ea.p.v.steppy-HeD;es-0.5;maximize;0.007300902204505928;256
10;330;330;47.1865;30;1;30;1.0;1.0;1.0;-0.02858674319677942;1;ea.p.v.steppy-HeD;es-0.5;maximize;-0.02858674319677942;256
15;480;480;69.2218;30;1;30;1.0;1.0;1.0;-0.04650528392681738;1;ea.p.v.steppy-HeD;es-0.5;maximize;-0.04650528392681738;256
20;630;630;90.4597;30;1;30;1.0;1.0;1.0;-0.04650528392681738;1;ea.p.v.steppy-HeD;es-0.5;maximize;-0.04650528392681738;256
25;780;780;112.3073;30;1;30;1.0;1.0;1.0;-0.04650528392681738;1;ea.p.v.steppy-HeD;es-0.5;maximize;-0.04650528392681738;256
30;930;930;134.9991;30;1;30;1.0;1.0;1.0;-0.06746992005030629;1;ea.p.v.steppy-HeD;es-0.5;maximize;-0.06746992005030629;256
35;1080;1080;157.0324;30;1;30;1.0;1.0;1.0;-0.11072838915591193;1;ea.p.v.steppy-HeD;es-0.5;maximize;-0.11072838915591193;256
40;1230;1230;179.9534;30;1;30;1.0;1.0;1.0;-0.11455642448243583;1;ea.p.v.steppy-HeD;es-0.5;maximize;-0.11455642448243583;256
45;1380;1380;203.0032;30;1;30;1.0;1.0;1.0;-0.11903764570908114;1;ea.p.v.steppy-HeD;es-0.5;maximize;-0.11903764570908114;256
0;30;30;4.5729;30;1;30;1.0;1.0;1.0;-0.0009526665201488112;2;ea.p.v.steppy-HeD;es-0.5;maximize;-0.0009526665201488112;256
5;180;180;28.0729;30;1;30;1.0;1.0;1.0;-0.0009526665201488112;2;ea.p.v.steppy-HeD;es-0.5;maximize;-0.0009526665201488112;256
10;330;330;50.2381;30;1;30;1.0;1.0;1.0;-0.03902185872325991;2;ea.p.v.steppy-HeD;es-0.5;maximize;-0.03902185872325991;256
15;480;480;72.0881;30;1;30;1.0;1.0;1.0;-0.03902185872325991;2;ea.p.v.steppy-HeD;es-0.5;maximize;-0.03902185872325991;256
20;630;630;93.9659;30;1;30;1.0;1.0;1.0;-0.05078540959236442;2;ea.p.v.steppy-HeD;es-0.5;maximize;-0.05078540959236442;256
25;780;780;117.2752;30;1;30;1.0;1.0;1.0;-0.05078540959236442;2;ea.p.v.steppy-HeD;es-0.5;maximize;-0.05078540959236442;256
30;930;930;140.6876;30;1;30;1.0;1.0;1.0;-0.050820830821029436;2;ea.p.v.steppy-HeD;es-0.5;maximize;-0.050820830821029436;256
35;1080;1080;162.79;30;1;30;1.0;1.0;1.0;-0.06121775029362118;2;ea.p.v.steppy-HeD;es-0.5;maximize;-0.06121775029362118;256
40;1230;1230;184.3728;30;1;30;1.0;1.0;1.0;-0.07335234659566346;2;ea.p.v.steppy-HeD;es-0.5;maximize;-0.07335234659566346;256
45;1380;1380;206.6194;30;1;30;1.0;1.0;1.0;-0.11415791258681933;2;ea.p.v.steppy-HeD;es-0.5;maximize;-0.11415791258681933;256
0;30;30;4.227;30;1;30;1.0;1.0;1.0;0.014662207631707542;3;ea.p.v.steppy-HeD;es-0.5;maximize;0.014662207631707542;256
5;180;180;26.7355;30;1;30;1.0;1.0;1.0;-0.01106895442334436;3;ea.p.v.steppy-HeD;es-0.5;maximize;-0.01106895442334436;256
10;330;330;48.7868;30;1;30;1.0;1.0;1.0;-0.01106895442334436;3;ea.p.v.steppy-HeD;es-0.5;maximize;-0.01106895442334436;256
15;480;480;70.8238;30;1;30;1.0;1.0;1.0;-0.01106895442334436;3;ea.p.v.steppy-HeD;es-0.5;maximize;-0.01106895442334436;256
20;630;630;94.8539;30;1;30;1.0;1.0;1.0;-0.02614956414163861;3;ea.p.v.steppy-HeD;es-0.5;maximize;-0.02614956414163861;256
25;780;780;118.0902;30;1;30;1.0;1.0;1.0;-0.02614956414163861;3;ea.p.v.steppy-HeD;es-0.5;maximize;-0.02614956414163861;256
30;930;930;139.7809;30;1;30;1.0;1.0;1.0;-0.02614956414163861;3;ea.p.v.steppy-HeD;es-0.5;maximize;-0.02614956414163861;256
35;1080;1080;161.5515;30;1;30;1.0;1.0;1.0;-0.02614956414163861;3;ea.p.v.steppy-HeD;es-0.5;maximize;-0.02614956414163861;256
40;1230;1230;183.247;30;1;30;1.0;1.0;1.0;-0.031158271186436912;3;ea.p.v.steppy-HeD;es-0.5;maximize;-0.031158271186436912;256
45;1380;1380;204.023;30;1;30;1.0;1.0;1.0;-0.039948996470901284;3;ea.p.v.steppy-HeD;es-0.5;maximize;-0.039948996470901284;256
0;100;100;15.6028;100;1;100;1.0;1.0;1.0;-0.013310973013682876;1;ea.p.v.steppy-HeD;ga-0.02;maximize;-0.013310973013682876;256
5;600;600;90.615;100;1;100;1.0;1.0;1.0;-0.01768968603380534;1;ea.p.v.steppy-HeD;ga-0.02;maximize;-0.01768968603380534;256
10;1100;1100;164.2512;100;1;100;1.0;1.0;1.0;-0.030874893684841236;1;ea.p.v.steppy-HeD;ga-0.02;maximize;-0.030874893684841236;256
0;100;100;14.2828;100;1;100;1.0;1.0;1.0;-0.0009526665201488112;2;ea.p.v.steppy-HeD;ga-0.02;maximize;-0.0009526665201488112;256
5;600;600;91.3123;100;1;100;1.0;1.0;1.0;-0.0051753241556028225;2;ea.p.v.steppy-HeD;ga-0.02;maximize;-0.0051753241556028225;256
10;1100;1100;163.3528;100;1;100;1.0;1.0;1.0;-0.019973123591611793;2;ea.p.v.steppy-HeD;ga-0.02;maximize;-0.019973123591611793;256
0;100;100;13.7392;100;1;100;1.0;1.0;1.0;0.007484836029231889;3;ea.p.v.steppy-HeD;ga-0.02;maximize;0.007484836029231889;256
5;600;600;88.4129;100;1;100;1.0;1.0;1.0;-0.005948808525913159;3;ea.p.v.steppy-HeD;ga-0.02;maximize;-0.005948808525913159;256
10;1100;1100;161.579;100;1;100;1.0;1.0;1.0;-0.011178415627814253;3;ea.p.v.steppy-HeD;ga-0.02;maximize;-0.011178415627814253;256
0;100;100;14.7663;100;1;100;1.0;1.0;1.0;-0.013310973013682876;1;ea.p.v.steppy-HeD;ga-0.25;maximize;-0.013310973013682876;256
5;600;600;89.7928;100;1;100;1.0;1.0;1.0;-0.030810709463380034;1;ea.p.v.steppy-HeD;ga-0.25;maximize;-0.030810709463380034;256
10;1100;1100;162.2393;100;1;100;1.0;1.0;1.0;-0.030810709463380034;1;ea.p.v.steppy-HeD;ga-0.25;maximize;-0.030810709463380034;256
0;100;100;14.903;100;1;100;1.0;1.0;1.0;-0.0009526665201488112;2;ea.p.v.steppy-HeD;ga-0.25;maximize;-0.0009526665201488112;256
5;600;600;89.9628;100;1;100;1.0;1.0;1.0;-0.03348758869845536;2;ea.p.v.steppy-HeD;ga-0.25;maximize;-0.03348758869845536;256
10;1100;1100;162.9752;100;1;100;1.0;1.0;1.0;-0.03348758869845536;2;ea.p.v.steppy-HeD;ga-0.25;maximize;-0.03348758869845536;256
0;100;100;15.5295;100;1;100;1.0;1.0;1.0;0.007484836029231889;3;ea.p.v.steppy-HeD;ga-0.25;maximize;0.007484836029231889;256
5;600;600;89.1996;100;1;100;1.0;1.0;1.0;-0.02250156239923967;3;ea.p.v.steppy-HeD;ga-0.25;maximize;-0.02250156239923967;256
10;1100;1100;164.124;100;1;100;1.0;1.0;1.0;-0.023727307977503644;3;ea.p.v.steppy-HeD;ga-0.25;maximize;-0.023727307977503644;256
5;60;60;5.7036;12;1;12;1.0;1.0;1.0;0.3413936760493397;1;ea.p.v.jump-HoD;cmaEs;maximize;0.3413936760493397;16
10;120;120;10.9067;12;1;12;1.0;1.0;1.0;0.28479992810634114;1;ea.p.v.jump-HoD;cmaEs;maximize;0.28479992810634114;16
15;180;180;16.4393;12;1;12;1.0;1.0;1.0;0.32558693666123517;1;ea.p.v.jump-HoD;cmaEs;maximize;0.32558693666123517;16
20;240;240;21.8965;12;1;12;1.0;1.0;1.0;0.27387343381103557;1;ea.p.v.jump-HoD;cmaEs;maximize;0.27387343381103557;16
25;300;300;27.1744;12;1;12;1.0;1.0;1.0;0.27464665420578016;1;ea.p.v.jump-HoD;cmaEs;maximize;0.27464665420578016;16
30;360;360;32.4024;12;1;12;1.0;1.0;1.0;0.22245657550257003;1;ea.p.v.jump-HoD;cmaEs;maximize;0.22245657550257003;16
35;420;420;38.33;12;1;12;1.0;1.0;1.0;0.18579709823473967;1;ea.p.v.jump-HoD;cmaEs;maximize;0.18579709823473967;16
40;480;480;44.1075;12;1;12;1.0;1.0;1.0;0.2517866480129427;1;ea.p.v.jump-HoD;cmaEs;maximize;0.2517866480129427;16
45;540;540;49.2836;12;1;12;1.0;1.0;1.0;0.22675440725683016;1;ea.p.v.jump-HoD;cmaEs;maximize;0.22675440725683016;16
50;600;600;55.0835;12;1;12;1.0;1.0;1.0;0.19674217862685617;1;ea.p.v.jump-HoD;cmaEs;maximize;0.19674217862685617;16
55;660;660;60.4443;12;1;12;1.0;1.0;1.0;0.2110596698362357;1;ea.p.v.jump-HoD;cmaEs;maximize;0.2110596698362357;16
60;720;720;66.2024;12;1;12;1.0;1.0;1.0;0.16159805093045132;1;ea.p.v.jump-HoD;cmaEs;maximize;0.16159805093045132;16
65;780;780;72.0236;12;1;12;1.0;1.0;1.0;0.20047888721063667;1;ea.p.v.jump-HoD;cmaEs;maximize;0.20047888721063667;16
70;840;840;77.6125;12;1;12;1.0;1.0;1.0;0.18194912286846243;1;ea.p.v.jump-HoD;cmaEs;maximize;0.18194912286846243;16
75;900;900;82.9488;12;1;12;1.0;1.0;1.0;0.1634968353454811;1;ea.p.v.jump-HoD;cmaEs;maximize;0.1634968353454811;16
80;960;960;88.5089;12;1;12;1.0;1.0;1.0;0.16768083611255502;1;ea.p.v.jump-HoD;cmaEs;maximize;0.16768083611255502;16
85;1020;1020;93.8764;12;1;12;1.0;1.0;1.0;0.12959952725213375;1;ea.p.v.jump-HoD;cmaEs;maximize;0.12959952725213375;16
90;1080;1080;99.1956;12;1;12;1.0;1.0;1.0;0.16354984486375312;1;ea.p.v.jump-HoD;cmaEs;maximize;0.16354984486375312;16
95;1140;1140;104.6675;12;1;12;1.0;1.0;1.0;0.13445174968066032;1;ea.p.v.jump-HoD;cmaEs;maximize;0.13445174968066032;16
100;1200;1200;110.4537;12;1;12;1.0;1.0;1.0;0.13359040043258785;1;ea.p.v.jump-HoD;cmaEs;maximize;0.13359040043258785;16
105;1260;1260;116.2136;12;1;12;1.0;1.0;1.0;0.13066235090643974;1;ea.p.v.jump-HoD;cmaEs;maximize;0.13066235090643974;16
110;1320;1320;122.0437;12;1;12;1.0;1.0;1.0;0.12886133428625635;1;ea.p.v.jump-HoD;cmaEs;maximize;0.12886133428625635;16
115;1380;1380;128.0746;12;1;12;1.0;1.0;1.0;0.12218770604570461;1;ea.p.v.jump-HoD;cmaEs;maximize;0.12218770604570461;16
120;1440;1440;133.9749;12;1;12;1.0;1.0;1.0;0.12691794481168728;1;ea.p.v.jump-HoD;cmaEs;maximize;0.12691794481168728;16
125;1500;1500;139.6917;12;1;12;1.0;1.0;1.0;0.12578006505227401;1;ea.p.v.jump-HoD;cmaEs;maximize;0.12578006505227401;16
0;100;100;14.1994;100;1;100;1.0;1.0;1.0;-0.013310973013682876;1;ea.p.v.steppy-HeD;ga-0.5;maximize;-0.013310973013682876;256
5;600;600;86.5695;100;1;100;1.0;1.0;1.0;-0.0196483574109406;1;ea.p.v.steppy-HeD;ga-0.5;maximize;-0.0196483574109406;256
10;1100;1100;160.119;100;1;100;1.0;1.0;1.0;-0.04642322101072539;1;ea.p.v.steppy-HeD;ga-0.5;maximize;-0.04642322101072539;256
0;100;100;14.2426;100;1;100;1.0;1.0;1.0;-0.0009526665201488112;2;ea.p.v.steppy-HeD;ga-0.5;maximize;-0.0009526665201488112;256
5;600;600;87.2249;100;1;100;1.0;1.0;1.0;-0.02369128521286979;2;ea.p.v.steppy-HeD;ga-0.5;maximize;-0.02369128521286979;256
10;1100;1100;162.6369;100;1;100;1.0;1.0;1.0;-0.043412374853886014;2;ea.p.v.steppy-HeD;ga-0.5;maximize;-0.043412374853886014;256
0;100;100;14.4218;100;1;100;1.0;1.0;1.0;0.007484836029231889;3;ea.p.v.steppy-HeD;ga-0.5;maximize;0.007484836029231889;256
5;600;600;87.967;100;1;100;1.0;1.0;1.0;-0.0329403299073733;3;ea.p.v.steppy-HeD;ga-0.5;maximize;-0.0329403299073733;256
10;1100;1100;162.6;100;1;100;1.0;1.0;1.0;-0.0480250672177099;3;ea.p.v.steppy-HeD;ga-0.5;maximize;-0.0480250672177099;256
5;60;60;5.5188;12;1;12;1.0;1.0;1.0;0.3401086413155878;2;ea.p.v.jump-HoD;cmaEs;maximize;0.3401086413155878;16
10;120;120;11.3835;12;1;12;1.0;1.0;1.0;0.2375849753797945;2;ea.p.v.jump-HoD;cmaEs;maximize;0.2375849753797945;16
15;180;180;17.2228;12;1;12;1.0;1.0;1.0;0.2931820698333969;2;ea.p.v.jump-HoD;cmaEs;maximize;0.2931820698333969;16
20;240;240;23.0421;12;1;12;1.0;1.0;1.0;0.2605905785457705;2;ea.p.v.jump-HoD;cmaEs;maximize;0.2605905785457705;16
25;300;300;29.1873;12;1;12;1.0;1.0;1.0;0.23613864246913874;2;ea.p.v.jump-HoD;cmaEs;maximize;0.23613864246913874;16
30;360;360;34.9245;12;1;12;1.0;1.0;1.0;0.3227140266180202;2;ea.p.v.jump-HoD;cmaEs;maximize;0.3227140266180202;16
35;420;420;41.0245;12;1;12;1.0;1.0;1.0;0.304238196188757;2;ea.p.v.jump-HoD;cmaEs;maximize;0.304238196188757;16
40;480;480;46.8796;12;1;12;1.0;1.0;1.0;0.31506684552407815;2;ea.p.v.jump-HoD;cmaEs;maximize;0.31506684552407815;16
45;540;540;52.5549;12;1;12;1.0;1.0;1.0;0.2871337608117339;2;ea.p.v.jump-HoD;cmaEs;maximize;0.2871337608117339;16
50;600;600;58.1152;12;1;12;1.0;1.0;1.0;0.2799538515460147;2;ea.p.v.jump-HoD;cmaEs;maximize;0.2799538515460147;16
55;660;660;63.6115;12;1;12;1.0;1.0;1.0;0.27959908042187376;2;ea.p.v.jump-HoD;cmaEs;maximize;0.27959908042187376;16
60;720;720;69.0875;12;1;12;1.0;1.0;1.0;0.30076010666890096;2;ea.p.v.jump-HoD;cmaEs;maximize;0.30076010666890096;16
65;780;780;74.6449;12;1;12;1.0;1.0;1.0;0.28509811658009676;2;ea.p.v.jump-HoD;cmaEs;maximize;0.28509811658009676;16
70;840;840;80.2105;12;1;12;1.0;1.0;1.0;0.27675139277224003;2;ea.p.v.jump-HoD;cmaEs;maximize;0.27675139277224003;16
75;900;900;85.6982;12;1;12;1.0;1.0;1.0;0.18154656672571812;2;ea.p.v.jump-HoD;cmaEs;maximize;0.18154656672571812;16
80;960;960;91.2686;12;1;12;1.0;1.0;1.0;0.258635597553994;2;ea.p.v.jump-HoD;cmaEs;maximize;0.258635597553994;16
85;1020;1020;96.6135;12;1;12;1.0;1.0;1.0;0.2663983921274322;2;ea.p.v.jump-HoD;cmaEs;maximize;0.2663983921274322;16
90;1080;1080;101.8944;12;1;12;1.0;1.0;1.0;0.25292516153828193;2;ea.p.v.jump-HoD;cmaEs;maximize;0.25292516153828193;16
95;1140;1140;107.3398;12;1;12;1.0;1.0;1.0;0.24118924311547096;2;ea.p.v.jump-HoD;cmaEs;maximize;0.24118924311547096;16
100;1200;1200;112.907;12;1;12;1.0;1.0;1.0;0.22925478874415428;2;ea.p.v.jump-HoD;cmaEs;maximize;0.22925478874415428;16
105;1260;1260;119.0118;12;1;12;1.0;1.0;1.0;0.23133264081231575;2;ea.p.v.jump-HoD;cmaEs;maximize;0.23133264081231575;16
110;1320;1320;124.8118;12;1;12;1.0;1.0;1.0;0.1965159172364479;2;ea.p.v.jump-HoD;cmaEs;maximize;0.1965159172364479;16
115;1380;1380;130.7144;12;1;12;1.0;1.0;1.0;0.20467119446844562;2;ea.p.v.jump-HoD;cmaEs;maximize;0.20467119446844562;16
120;1440;1440;135.9965;12;1;12;1.0;1.0;1.0;0.2220828991546504;2;ea.p.v.jump-HoD;cmaEs;maximize;0.2220828991546504;16
125;1500;1500;141.2013;12;1;12;1.0;1.0;1.0;0.1860078519254611;2;ea.p.v.jump-HoD;cmaEs;maximize;0.1860078519254611;16
5;60;60;5.9407;12;1;12;1.0;1.0;1.0;0.2867927143561786;3;ea.p.v.jump-HoD;cmaEs;maximize;0.2867927143561786;16
10;120;120;11.7817;12;1;12;1.0;1.0;1.0;0.18298462696747708;3;ea.p.v.jump-HoD;cmaEs;maximize;0.18298462696747708;16
15;180;180;17.8499;12;1;12;1.0;1.0;1.0;0.21436591280281747;3;ea.p.v.jump-HoD;cmaEs;maximize;0.21436591280281747;16
20;240;240;23.8577;12;1;12;1.0;1.0;1.0;0.21317769372737705;3;ea.p.v.jump-HoD;cmaEs;maximize;0.21317769372737705;16
25;300;300;29.5937;12;1;12;1.0;1.0;1.0;0.21423472144141842;3;ea.p.v.jump-HoD;cmaEs;maximize;0.21423472144141842;16
30;360;360;35.1267;12;1;12;1.0;1.0;1.0;0.20038346817613295;3;ea.p.v.jump-HoD;cmaEs;maximize;0.20038346817613295;16
35;420;420;40.7293;12;1;12;1.0;1.0;1.0;0.17644593171669065;3;ea.p.v.jump-HoD;cmaEs;maximize;0.17644593171669065;16
40;480;480;46.0893;12;1;12;1.0;1.0;1.0;0.190651869904092;3;ea.p.v.jump-HoD;cmaEs;maximize;0.190651869904092;16
45;540;540;51.6523;12;1;12;1.0;1.0;1.0;0.17284296011006806;3;ea.p.v.jump-HoD;cmaEs;maximize;0.17284296011006806;16
50;600;600;57.1617;12;1;12;1.0;1.0;1.0;0.18371958995479454;3;ea.p.v.jump-HoD;cmaEs;maximize;0.18371958995479454;16
55;660;660;62.6867;12;1;12;1.0;1.0;1.0;0.16825241779497535;3;ea.p.v.jump-HoD;cmaEs;maximize;0.16825241779497535;16
60;720;720;68.2534;12;1;12;1.0;1.0;1.0;0.1813922710746101;3;ea.p.v.jump-HoD;cmaEs;maximize;0.1813922710746101;16
65;780;780;73.6878;12;1;12;1.0;1.0;1.0;0.16804166402968135;3;ea.p.v.jump-HoD;cmaEs;maximize;0.16804166402968135;16
70;840;840;79.1111;12;1;12;1.0;1.0;1.0;0.17570368289468963;3;ea.p.v.jump-HoD;cmaEs;maximize;0.17570368289468963;16
75;900;900;84.7303;12;1;12;1.0;1.0;1.0;0.16262902146026748;3;ea.p.v.jump-HoD;cmaEs;maximize;0.16262902146026748;16
80;960;960;90.4836;12;1;12;1.0;1.0;1.0;0.1768363423503061;3;ea.p.v.jump-HoD;cmaEs;maximize;0.1768363423503061;16
85;1020;1020;96.5664;12;1;12;1.0;1.0;1.0;0.1436448850275247;3;ea.p.v.jump-HoD;cmaEs;maximize;0.1436448850275247;16
90;1080;1080;102.0962;12;1;12;1.0;1.0;1.0;0.1606453815225095;3;ea.p.v.jump-HoD;cmaEs;maximize;0.1606453815225095;16
